timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T03:44:00Z,17.68,72.2,0.12,0.26
2026-06-01T03:44:30Z,16.57,64.6,0.35,0.08
2026-06-01T03:45:00Z,23.84,20.0,0.26,0.86
2026-06-01T03:45:30Z,15.43,44.4,0.61,0.18
2026-06-01T03:46:00Z,26.2,20.3,0.31,0.2
2026-06-01T03:46:30Z,13.33,20.0,0.66,0.46
2026-06-01T03:47:00Z,25.9,21.1,0.58,0.66
2026-06-01T03:47:30Z,18.15,20.0,0.75,0.89
2026-06-01T03:48:00Z,20.48,62.6,0.33,0.53
2026-06-01T03:48:30Z,23.38,25.6,0.39,0.38
2026-06-01T03:49:00Z,17.09,59.3,0.08,0.28
2026-06-01T03:49:30Z,9.73,46.0,0.1,0.59
2026-06-01T03:50:00Z,20.87,41.9,0.03,0.81
2026-06-01T03:50:30Z,22.56,35.3,0.57,0.12
2026-06-01T03:51:00Z,21.63,43.0,0.79,0.93
2026-06-01T03:51:30Z,18.3,38.7,0.73,0.19
2026-06-01T03:52:00Z,20.04,45.0,0.72,0.8
2026-06-01T03:52:30Z,16.73,48.6,0.7,0.56
2026-06-01T03:53:00Z,16.67,35.2,0.56,0.29
2026-06-01T03:53:30Z,18.54,44.8,0.33,0.73
2026-06-01T03:54:00Z,21.44,66.2,0.47,0.49
2026-06-01T03:54:30Z,18.82,38.4,0.24,0.42
2026-06-01T03:55:00Z,24.52,20.0,0.07,0.71
2026-06-01T03:55:30Z,13.81,33.9,0.77,0.09
2026-06-01T03:56:00Z,16.05,52.0,0.58,0.4
2026-06-01T03:56:30Z,20.31,64.9,0.64,0.86
2026-06-01T03:57:00Z,13.99,47.4,0.66,0.87
2026-06-01T03:57:30Z,15.92,41.6,0.7,0.24
2026-06-01T03:58:00Z,19.88,40.5,0.67,0.92
2026-06-01T03:58:30Z,16.6,30.2,0.71,0.73
2026-06-01T03:59:00Z,17.46,29.1,0.51,0.03
2026-06-01T03:59:30Z,16.83,36.3,0.77,0.87
2026-06-01T04:00:00Z,15.19,69.9,0.58,0.84
2026-06-01T04:00:30Z,14.74,37.5,0.32,0.7
2026-06-01T04:01:00Z,14.47,66.6,0.05,0.92
2026-06-01T04:01:30Z,25.41,73.6,0.55,0.9
2026-06-01T04:02:00Z,25.78,46.7,0.69,0.32
2026-06-01T04:02:30Z,13.65,47.5,0.76,0.01
2026-06-01T04:03:00Z,21.07,58.4,0.7,0.12
2026-06-01T04:03:30Z,20.97,37.7,0.12,0.87
2026-06-01T04:04:00Z,21.31,62.1,0.22,0.84
2026-06-01T04:04:30Z,22.69,47.0,0.18,0.23
2026-06-01T04:05:00Z,18.28,35.7,0.39,0.99
2026-06-01T04:05:30Z,22.39,36.4,0.19,0.85
2026-06-01T04:06:00Z,21.79,40.2,0.15,0.51
2026-06-01T04:06:30Z,20.33,21.6,0.44,0.34
2026-06-01T04:07:00Z,22.58,46.8,0.2,0.64
2026-06-01T04:07:30Z,22.86,42.4,0.67,0.51
2026-06-01T04:08:00Z,22.47,20.0,0.66,0.23
2026-06-01T04:08:30Z,19.05,66.5,0.2,0.89
2026-06-01T04:09:00Z,20.15,39.6,0.75,0.84
2026-06-01T04:09:30Z,26.04,36.7,0.4,0.28
2026-06-01T04:10:00Z,19.2,55.4,0.5,0.86
2026-06-01T04:10:30Z,19.81,20.0,0.64,0.14
2026-06-01T04:11:00Z,18.88,70.4,0.55,0.94
2026-06-01T04:11:30Z,19.81,81.3,0.24,0.97
2026-06-01T04:12:00Z,20.44,61.2,0.16,0.65
2026-06-01T04:12:30Z,19.91,56.3,0.28,0.17
2026-06-01T04:13:00Z,22.54,44.3,0.67,0.88
2026-06-01T04:13:30Z,19.73,58.5,0.33,0.5
2026-06-01T04:14:00Z,16.84,46.4,0.38,0.92
2026-06-01T04:14:30Z,17.61,47.2,0.03,0.52
2026-06-01T04:15:00Z,27.5,38.1,0.7,0.71
2026-06-01T04:15:30Z,20.54,44.9,0.48,0.56
2026-06-01T04:16:00Z,21.27,55.8,0.53,0.78
2026-06-01T04:16:30Z,16.76,45.8,0.1,0.74
2026-06-01T04:17:00Z,13.11,41.2,0.3,0.89
2026-06-01T04:17:30Z,25.06,21.8,0.21,0.36
2026-06-01T04:18:00Z,18.64,38.8,0.1,0.4
2026-06-01T04:18:30Z,22.67,31.4,0.3,0.96
2026-06-01T04:19:00Z,16.36,29.3,0.8,0.93
2026-06-01T04:19:30Z,19.98,31.9,0.16,0.21
2026-06-01T04:20:00Z,17.78,20.0,0.62,0.72
2026-06-01T04:20:30Z,22.06,20.0,0.01,0.64
2026-06-01T04:21:00Z,19.62,33.0,0.61,0.24
2026-06-01T04:21:30Z,21.41,66.5,0.41,0.31
2026-06-01T04:22:00Z,25.35,75.5,0.57,0.91
2026-06-01T04:22:30Z,22.93,46.9,0.1,0.12
2026-06-01T04:23:00Z,10.89,41.6,0.19,0.5
2026-06-01T04:23:30Z,22.54,48.8,0.41,0.1
2026-06-01T04:24:00Z,21.05,20.0,0.43,0.83
2026-06-01T04:24:30Z,23.29,64.8,0.42,0.5
2026-06-01T04:25:00Z,12.45,47.9,0.18,0.32
2026-06-01T04:25:30Z,25.56,44.0,0.39,0.21
2026-06-01T04:26:00Z,21.37,66.8,0.23,0.55
2026-06-01T04:26:30Z,25.69,24.9,0.58,0.46
2026-06-01T04:27:00Z,13.53,32.4,0.7,0.41
2026-06-01T04:27:30Z,12.95,61.2,0.28,0.93
2026-06-01T04:28:00Z,16.69,58.6,0.61,0.6
2026-06-01T04:28:30Z,20.24,28.1,0.36,0.13
2026-06-01T04:29:00Z,22.47,50.9,0.78,0.67
2026-06-01T04:29:30Z,23.44,32.2,0.17,0.43
2026-06-01T04:30:00Z,20.58,47.9,0.69,0.22
2026-06-01T04:30:30Z,29.75,26.7,0.21,0.52
2026-06-01T04:31:00Z,22.6,35.2,0.11,0.61
2026-06-01T04:31:30Z,21.46,29.2,0.41,0.83
2026-06-01T04:32:00Z,25.24,53.1,0.02,0.65
2026-06-01T04:32:30Z,15.99,27.5,0.61,0.15
2026-06-01T04:33:00Z,24.77,33.7,0.26,0.23
2026-06-01T04:33:30Z,23.27,49.8,0.22,0.74
2026-06-01T04:34:00Z,28.48,27.1,0.53,0.43
2026-06-01T04:34:30Z,21.15,20.0,0.22,0.07
2026-06-01T04:35:00Z,21.49,20.0,0.03,0.26
2026-06-01T04:35:30Z,26.3,20.0,0.5,0.38
2026-06-01T04:36:00Z,16.69,63.2,0.46,0.99
2026-06-01T04:36:30Z,29.22,28.4,0.62,0.96
2026-06-01T04:37:00Z,17.67,50.6,0.36,0.81
2026-06-01T04:37:30Z,24.05,49.0,0.73,0.55
2026-06-01T04:38:00Z,28.81,30.2,0.28,0.54
2026-06-01T04:38:30Z,25.49,20.0,0.02,0.01
2026-06-01T04:39:00Z,20.56,34.3,0.56,0.42
2026-06-01T04:39:30Z,24.26,65.5,0.16,0.32
2026-06-01T04:40:00Z,23.8,23.9,0.48,0.33
2026-06-01T04:40:30Z,24.98,41.0,0.62,0.13
2026-06-01T04:41:00Z,21.14,64.9,0.47,0.54
2026-06-01T04:41:30Z,21.24,27.0,0.27,0.08
2026-06-01T04:42:00Z,18.36,20.0,0.48,0.93
2026-06-01T04:42:30Z,20.3,31.2,0.66,0.82
2026-06-01T04:43:00Z,17.71,20.0,0.09,0.68
2026-06-01T04:43:30Z,26.83,66.4,0.39,0.61
2026-06-01T04:44:00Z,20.22,20.0,0.33,0.91
2026-06-01T04:44:30Z,24.98,73.2,0.56,0.0
2026-06-01T04:45:00Z,27.32,68.8,0.06,0.78
2026-06-01T04:45:30Z,19.61,20.0,0.69,0.38
2026-06-01T04:46:00Z,20.93,70.0,0.76,0.81
2026-06-01T04:46:30Z,26.42,54.3,0.74,0.52
2026-06-01T04:47:00Z,23.19,24.4,0.27,0.15
2026-06-01T04:47:30Z,20.04,49.7,0.01,0.3
2026-06-01T04:48:00Z,18.96,22.2,0.32,0.41
2026-06-01T04:48:30Z,23.61,22.6,0.27,0.8
2026-06-01T04:49:00Z,18.74,49.1,0.37,0.66
2026-06-01T04:49:30Z,26.05,27.9,0.11,0.24
2026-06-01T04:50:00Z,22.27,20.4,0.01,0.91
2026-06-01T04:50:30Z,15.42,59.5,0.69,0.41
2026-06-01T04:51:00Z,14.55,39.5,0.61,0.06
2026-06-01T04:51:30Z,27.76,52.7,0.57,0.81
2026-06-01T04:52:00Z,22.72,38.6,0.63,0.36
2026-06-01T04:52:30Z,16.84,53.6,0.5,0.34
2026-06-01T04:53:00Z,20.6,61.9,0.28,0.61
2026-06-01T04:53:30Z,20.33,66.9,0.61,0.29
2026-06-01T04:54:00Z,19.23,25.4,0.13,0.71
2026-06-01T04:54:30Z,16.85,37.3,0.71,0.44
2026-06-01T04:55:00Z,24.91,67.5,0.55,0.73
2026-06-01T04:55:30Z,18.82,48.0,0.09,0.36
2026-06-01T04:56:00Z,24.59,27.4,0.55,0.68
2026-06-01T04:56:30Z,20.42,50.8,0.79,0.22
2026-06-01T04:57:00Z,21.73,54.1,0.68,0.97
2026-06-01T04:57:30Z,16.11,46.3,0.46,0.92
2026-06-01T04:58:00Z,18.86,27.0,0.55,0.31
2026-06-01T04:58:30Z,20.76,20.0,0.48,0.76
2026-06-01T04:59:00Z,24.31,62.5,0.76,0.53
2026-06-01T04:59:30Z,16.21,49.6,0.49,0.16
2026-06-01T05:00:00Z,24.27,20.0,0.5,0.41
2026-06-01T05:00:30Z,19.61,31.2,0.55,0.0
2026-06-01T05:01:00Z,30.11,62.6,0.53,0.58
2026-06-01T05:01:30Z,27.89,70.2,0.0,0.48
2026-06-01T05:02:00Z,19.55,22.3,0.08,0.26
2026-06-01T05:02:30Z,20.79,24.8,0.03,0.57
2026-06-01T05:03:00Z,31.01,37.8,0.58,0.0
2026-06-01T05:03:30Z,27.34,21.6,0.26,0.57
2026-06-01T05:04:00Z,20.51,49.4,0.31,0.09
2026-06-01T05:04:30Z,12.39,66.0,0.3,0.08
2026-06-01T05:05:00Z,16.67,43.3,0.01,0.35
2026-06-01T05:05:30Z,27.86,60.8,0.74,0.24
2026-06-01T05:06:00Z,25.13,51.2,0.64,0.02
2026-06-01T05:06:30Z,23.13,46.2,0.27,0.67
2026-06-01T05:07:00Z,26.28,20.0,0.31,0.92
2026-06-01T05:07:30Z,24.09,50.6,0.77,0.3
2026-06-01T05:08:00Z,22.89,22.8,0.72,0.19
2026-06-01T05:08:30Z,21.85,73.6,0.18,0.42
2026-06-01T05:09:00Z,26.22,43.6,0.48,0.22
2026-06-01T05:09:30Z,20.71,33.4,0.2,0.49
2026-06-01T05:10:00Z,26.9,25.7,0.19,0.7
2026-06-01T05:10:30Z,24.97,20.0,0.68,0.53
2026-06-01T05:11:00Z,17.15,20.0,0.65,0.81
2026-06-01T05:11:30Z,28.76,25.9,0.34,0.43
2026-06-01T05:12:00Z,26.34,25.9,0.33,0.28
2026-06-01T05:12:30Z,24.74,20.0,0.66,0.36
2026-06-01T05:13:00Z,33.03,52.7,0.13,0.29
2026-06-01T05:13:30Z,25.31,55.4,0.25,0.31
2026-06-01T05:14:00Z,22.89,35.1,0.75,0.96
2026-06-01T05:14:30Z,17.34,55.5,0.65,0.3
2026-06-01T05:15:00Z,27.4,48.3,0.15,0.98
2026-06-01T05:15:30Z,27.19,65.9,0.63,0.88
2026-06-01T05:16:00Z,19.66,37.1,0.01,0.79
2026-06-01T05:16:30Z,25.41,22.2,0.4,0.73
2026-06-01T05:17:00Z,25.31,32.8,0.2,0.28
2026-06-01T05:17:30Z,18.12,42.4,0.48,0.56
2026-06-01T05:18:00Z,23.58,40.5,0.13,0.63
2026-06-01T05:18:30Z,25.85,33.5,0.74,0.27
2026-06-01T05:19:00Z,23.73,20.0,0.25,0.1
2026-06-01T05:19:30Z,29.27,40.6,0.72,0.95
2026-06-01T05:20:00Z,23.28,67.1,0.1,0.64
2026-06-01T05:20:30Z,20.83,56.4,0.24,0.05
2026-06-01T05:21:00Z,16.88,26.6,0.29,0.73
2026-06-01T05:21:30Z,22.67,20.0,0.26,0.66
2026-06-01T05:22:00Z,19.88,70.7,0.29,0.3
2026-06-01T05:22:30Z,20.48,65.1,0.19,0.71
2026-06-01T05:23:00Z,20.08,32.8,0.54,0.53
2026-06-01T05:23:30Z,23.09,20.0,0.01,0.47
2026-06-01T05:24:00Z,26.14,41.3,0.32,0.61
2026-06-01T05:24:30Z,24.13,20.0,0.74,0.82
2026-06-01T05:25:00Z,25.7,36.8,0.59,0.47
2026-06-01T05:25:30Z,24.08,20.0,0.3,0.17
2026-06-01T05:26:00Z,21.78,58.6,0.67,0.83
2026-06-01T05:26:30Z,25.28,31.5,0.55,0.31
2026-06-01T05:27:00Z,23.41,54.5,0.57,0.3
2026-06-01T05:27:30Z,16.87,53.3,0.02,0.25
2026-06-01T05:28:00Z,30.35,44.5,0.71,0.3
2026-06-01T05:28:30Z,27.78,34.2,0.23,0.22
2026-06-01T05:29:00Z,23.81,33.5,0.0,0.09
2026-06-01T05:29:30Z,19.83,20.0,0.28,0.74
2026-06-01T05:30:00Z,24.7,58.6,0.49,0.9
2026-06-01T05:30:30Z,17.73,49.9,0.58,0.46
2026-06-01T05:31:00Z,28.84,48.2,0.15,0.92
2026-06-01T05:31:30Z,13.87,39.3,0.14,0.4
2026-06-01T05:32:00Z,20.8,20.0,0.66,0.24
2026-06-01T05:32:30Z,25.97,55.8,0.48,0.49
2026-06-01T05:33:00Z,29.48,63.2,0.01,0.03
2026-06-01T05:33:30Z,23.24,41.4,0.44,0.6
2026-06-01T05:34:00Z,26.41,47.8,0.78,0.93
2026-06-01T05:34:30Z,26.09,33.7,0.24,0.92
2026-06-01T05:35:00Z,30.24,29.9,0.73,0.96
2026-06-01T05:35:30Z,29.11,32.8,0.11,0.15
2026-06-01T05:36:00Z,24.61,47.0,0.66,0.45
2026-06-01T05:36:30Z,26.15,50.3,0.52,0.68
2026-06-01T05:37:00Z,16.9,49.7,0.11,0.63
2026-06-01T05:37:30Z,14.93,20.0,0.67,0.47
2026-06-01T05:38:00Z,26.68,20.0,0.1,0.26
2026-06-01T05:38:30Z,23.76,22.9,0.61,0.52
2026-06-01T05:39:00Z,24.78,55.1,0.16,0.32
2026-06-01T05:39:30Z,26.59,59.3,0.68,0.35
2026-06-01T05:40:00Z,15.37,29.4,0.2,0.55
2026-06-01T05:40:30Z,28.26,53.0,0.41,0.84
2026-06-01T05:41:00Z,23.55,85.3,0.01,0.09
2026-06-01T05:41:30Z,16.54,44.2,0.73,0.48
2026-06-01T05:42:00Z,26.16,20.0,0.42,0.36
2026-06-01T05:42:30Z,25.93,25.7,0.6,0.18
2026-06-01T05:43:00Z,21.88,52.4,0.72,0.23
2026-06-01T05:43:30Z,21.46,21.6,0.43,0.52
2026-06-01T05:44:00Z,32.98,29.4,0.57,0.52
2026-06-01T05:44:30Z,29.27,20.0,0.12,0.47
2026-06-01T05:45:00Z,18.56,77.0,0.77,0.53
2026-06-01T05:45:30Z,21.01,40.6,0.68,0.02
2026-06-01T05:46:00Z,25.69,62.6,0.32,0.04
2026-06-01T05:46:30Z,24.39,20.0,0.59,0.42
2026-06-01T05:47:00Z,29.19,21.7,0.61,0.98
2026-06-01T05:47:30Z,30.22,72.8,0.2,0.78
2026-06-01T05:48:00Z,25.01,37.1,0.29,0.87
2026-06-01T05:48:30Z,25.74,100.3,0.1,0.92
2026-06-01T05:49:00Z,25.39,33.7,0.23,0.13
2026-06-01T05:49:30Z,25.42,43.1,0.69,0.53
2026-06-01T05:50:00Z,22.15,41.2,0.21,0.63
2026-06-01T05:50:30Z,27.98,78.5,0.23,0.56
2026-06-01T05:51:00Z,22.99,20.0,0.25,0.92
2026-06-01T05:51:30Z,26.13,41.5,0.56,0.38
2026-06-01T05:52:00Z,23.77,42.3,0.69,0.05
2026-06-01T05:52:30Z,24.01,26.9,0.0,0.21
2026-06-01T05:53:00Z,30.6,34.4,0.26,0.46
2026-06-01T05:53:30Z,29.08,66.5,0.48,0.8
2026-06-01T05:54:00Z,21.71,48.2,0.66,0.87
2026-06-01T05:54:30Z,24.73,35.0,0.76,0.67
2026-06-01T05:55:00Z,23.27,52.5,0.35,0.71
2026-06-01T05:55:30Z,23.25,45.5,0.57,0.24
2026-06-01T05:56:00Z,20.4,65.8,0.1,0.47
2026-06-01T05:56:30Z,22.79,24.7,0.7,0.12
2026-06-01T05:57:00Z,21.02,81.3,0.07,0.36
2026-06-01T05:57:30Z,22.6,40.6,0.55,0.98
2026-06-01T05:58:00Z,30.56,43.9,0.28,0.01
2026-06-01T05:58:30Z,21.31,76.3,0.45,0.3
2026-06-01T05:59:00Z,22.41,48.6,0.42,0.34
2026-06-01T05:59:30Z,22.57,33.0,0.59,0.84
2026-06-01T06:00:00Z,27.93,20.0,0.1,0.54
2026-06-01T06:00:30Z,23.69,45.7,0.07,0.3
2026-06-01T06:01:00Z,22.6,29.4,0.1,0.9
2026-06-01T06:01:30Z,29.63,26.7,0.69,0.61
2026-06-01T06:02:00Z,24.03,65.0,0.2,0.14
2026-06-01T06:02:30Z,19.8,40.5,0.46,0.81
2026-06-01T06:03:00Z,26.0,35.5,0.11,0.1
2026-06-01T06:03:30Z,31.3,31.6,0.12,0.77
2026-06-01T06:04:00Z,22.17,20.0,0.65,0.81
2026-06-01T06:04:30Z,27.14,52.9,0.8,0.75
2026-06-01T06:05:00Z,22.01,29.4,0.35,0.72
2026-06-01T06:05:30Z,19.87,27.6,0.32,0.79
2026-06-01T06:06:00Z,19.87,20.0,0.24,0.85
2026-06-01T06:06:30Z,28.9,76.7,0.7,0.82
2026-06-01T06:07:00Z,21.37,49.2,0.17,0.01
2026-06-01T06:07:30Z,30.02,42.6,0.35,0.34
2026-06-01T06:08:00Z,25.81,68.8,0.53,0.15
2026-06-01T06:08:30Z,22.92,52.2,0.7,0.74
2026-06-01T06:09:00Z,29.03,42.2,0.15,0.78
2026-06-01T06:09:30Z,30.83,27.2,0.51,0.35
2026-06-01T06:10:00Z,22.56,25.7,0.18,0.7
2026-06-01T06:10:30Z,28.99,41.7,0.39,0.22
2026-06-01T06:11:00Z,22.07,27.0,0.26,0.05
2026-06-01T06:11:30Z,19.51,36.4,0.31,0.82
2026-06-01T06:12:00Z,26.3,71.8,0.32,0.89
2026-06-01T06:12:30Z,25.98,76.7,0.04,0.2
2026-06-01T06:13:00Z,24.19,62.0,0.05,0.41
2026-06-01T06:13:30Z,23.85,21.4,0.19,0.25
2026-06-01T06:14:00Z,26.87,20.0,0.29,0.84
2026-06-01T06:14:30Z,27.63,28.6,0.69,0.89
2026-06-01T06:15:00Z,21.31,25.3,0.8,0.81
2026-06-01T06:15:30Z,24.97,48.8,0.34,0.94
2026-06-01T06:16:00Z,27.77,45.4,0.14,0.92
2026-06-01T06:16:30Z,23.01,54.0,0.79,0.33
2026-06-01T06:17:00Z,23.18,47.6,0.16,0.07
2026-06-01T06:17:30Z,29.24,32.0,0.05,0.93
2026-06-01T06:18:00Z,31.19,62.8,0.16,0.43
2026-06-01T06:18:30Z,28.79,20.0,0.2,0.78
2026-06-01T06:19:00Z,22.47,20.0,0.07,0.96
2026-06-01T06:19:30Z,22.88,42.9,0.58,0.53
2026-06-01T06:20:00Z,26.99,52.0,0.67,0.48
2026-06-01T06:20:30Z,30.19,52.1,0.21,0.92
2026-06-01T06:21:00Z,28.63,29.5,0.2,0.84
2026-06-01T06:21:30Z,22.0,20.0,0.36,0.49
2026-06-01T06:22:00Z,25.6,20.0,0.19,0.86
2026-06-01T06:22:30Z,29.18,20.0,0.32,0.5
2026-06-01T06:23:00Z,24.93,37.5,0.47,0.0
2026-06-01T06:23:30Z,28.38,54.0,0.02,0.03
2026-06-01T06:24:00Z,26.86,32.4,0.16,0.2
2026-06-01T06:24:30Z,25.53,31.4,0.18,0.28
2026-06-01T06:25:00Z,24.51,39.6,0.49,0.38
2026-06-01T06:25:30Z,29.29,56.8,0.06,0.83
2026-06-01T06:26:00Z,28.93,20.0,0.01,0.59
2026-06-01T06:26:30Z,21.75,53.8,0.1,0.75
2026-06-01T06:27:00Z,24.38,22.8,0.7,0.88
2026-06-01T06:27:30Z,28.09,38.3,0.62,0.25
2026-06-01T06:28:00Z,23.48,54.0,0.59,0.7
2026-06-01T06:28:30Z,19.77,60.6,0.67,0.42
2026-06-01T06:29:00Z,23.89,31.5,0.58,0.56
2026-06-01T06:29:30Z,23.03,32.0,0.31,0.04
2026-06-01T06:30:00Z,28.1,72.4,0.49,0.58
2026-06-01T06:30:30Z,21.01,20.0,0.21,0.01
2026-06-01T06:31:00Z,24.98,27.0,0.38,0.34
2026-06-01T06:31:30Z,24.68,39.4,0.05,0.59
2026-06-01T06:32:00Z,32.9,20.0,0.65,0.14
2026-06-01T06:32:30Z,20.24,66.5,0.52,0.7
2026-06-01T06:33:00Z,31.53,49.5,0.05,0.67
2026-06-01T06:33:30Z,19.35,51.1,0.54,0.96
2026-06-01T06:34:00Z,29.21,20.0,0.62,0.03
2026-06-01T06:34:30Z,27.21,43.0,0.79,0.85
2026-06-01T06:35:00Z,19.9,52.5,0.41,0.67
2026-06-01T06:35:30Z,27.26,68.5,0.2,0.46
2026-06-01T06:36:00Z,23.84,48.8,0.25,0.03
2026-06-01T06:36:30Z,20.84,20.0,0.45,0.06
2026-06-01T06:37:00Z,26.67,58.9,0.51,0.7
2026-06-01T06:37:30Z,28.34,30.8,0.02,0.33
2026-06-01T06:38:00Z,28.74,47.9,0.57,0.75
2026-06-01T06:38:30Z,21.06,32.6,0.79,0.23
2026-06-01T06:39:00Z,25.58,71.0,0.12,0.51
2026-06-01T06:39:30Z,16.67,47.1,0.36,0.56
2026-06-01T06:40:00Z,28.94,41.6,0.34,0.96
2026-06-01T06:40:30Z,29.67,29.0,0.05,0.95
2026-06-01T06:41:00Z,36.06,53.8,0.03,0.1
2026-06-01T06:41:30Z,34.17,32.9,0.13,0.38
2026-06-01T06:42:00Z,23.62,33.7,0.74,0.54
2026-06-01T06:42:30Z,29.62,41.5,0.39,0.69
2026-06-01T06:43:00Z,33.11,39.9,0.15,0.77
2026-06-01T06:43:30Z,21.0,40.4,0.67,0.83
2026-06-01T06:44:00Z,31.29,20.0,0.59,0.13
2026-06-01T06:44:30Z,28.33,21.7,0.61,0.88
2026-06-01T06:45:00Z,36.0,66.5,0.67,0.26
2026-06-01T06:45:30Z,21.19,52.9,0.45,0.46
2026-06-01T06:46:00Z,29.48,56.9,0.29,0.78
2026-06-01T06:46:30Z,29.21,43.1,0.54,0.71
2026-06-01T06:47:00Z,24.11,32.4,0.38,0.27
2026-06-01T06:47:30Z,30.91,20.0,0.77,0.66
2026-06-01T06:48:00Z,28.61,58.6,0.49,0.82
2026-06-01T06:48:30Z,23.84,67.7,0.77,0.89
2026-06-01T06:49:00Z,26.06,77.8,0.35,0.25
2026-06-01T06:49:30Z,30.52,39.4,0.5,0.02
2026-06-01T06:50:00Z,28.7,69.5,0.53,0.6
2026-06-01T06:50:30Z,22.44,20.0,0.64,0.13
2026-06-01T06:51:00Z,28.45,21.5,0.5,0.99
2026-06-01T06:51:30Z,29.01,26.8,0.62,0.91
2026-06-01T06:52:00Z,23.31,67.1,0.7,0.58
2026-06-01T06:52:30Z,27.44,20.0,0.43,0.53
2026-06-01T06:53:00Z,32.78,46.9,0.22,0.57
2026-06-01T06:53:30Z,29.55,58.7,0.29,0.55
2026-06-01T06:54:00Z,20.41,20.0,0.78,0.54
2026-06-01T06:54:30Z,31.1,79.5,0.1,0.22
2026-06-01T06:55:00Z,27.38,20.0,0.31,0.25
2026-06-01T06:55:30Z,26.43,60.5,0.15,0.48
2026-06-01T06:56:00Z,28.31,68.1,0.53,0.51
2026-06-01T06:56:30Z,22.66,52.4,0.51,0.01
2026-06-01T06:57:00Z,24.09,38.9,0.2,0.73
2026-06-01T06:57:30Z,29.18,35.0,0.79,0.23
2026-06-01T06:58:00Z,19.25,44.5,0.68,0.44
2026-06-01T06:58:30Z,19.91,36.0,0.52,0.87
2026-06-01T06:59:00Z,33.35,23.9,0.65,0.63
2026-06-01T06:59:30Z,30.04,66.6,0.74,0.66
2026-06-01T07:00:00Z,29.37,20.0,0.64,0.77
2026-06-01T07:00:30Z,27.17,22.4,0.16,0.15
2026-06-01T07:01:00Z,30.76,50.4,0.67,0.06
2026-06-01T07:01:30Z,28.19,28.0,0.15,0.28
2026-06-01T07:02:00Z,29.33,20.0,0.5,0.52
2026-06-01T07:02:30Z,30.98,25.9,0.65,0.34
2026-06-01T07:03:00Z,31.33,69.8,0.29,0.66
2026-06-01T07:03:30Z,17.76,44.4,0.44,0.57
2026-06-01T07:04:00Z,29.74,20.0,0.58,0.18
2026-06-01T07:04:30Z,32.08,36.2,0.37,0.19
2026-06-01T07:05:00Z,35.43,45.7,0.5,0.32
2026-06-01T07:05:30Z,30.96,35.1,0.55,0.4
2026-06-01T07:06:00Z,26.96,72.7,0.45,0.34
2026-06-01T07:06:30Z,30.63,41.5,0.71,0.27
2026-06-01T07:07:00Z,29.24,20.0,0.26,0.18
2026-06-01T07:07:30Z,33.12,65.9,0.34,0.74
2026-06-01T07:08:00Z,21.79,26.1,0.02,0.02
2026-06-01T07:08:30Z,23.95,24.2,0.17,0.57
2026-06-01T07:09:00Z,30.31,40.2,0.69,0.49
2026-06-01T07:09:30Z,30.61,47.4,0.76,0.42
2026-06-01T07:10:00Z,22.57,41.3,0.69,0.41
2026-06-01T07:10:30Z,24.26,43.4,0.63,0.72
2026-06-01T07:11:00Z,32.09,34.7,0.79,0.75
2026-06-01T07:11:30Z,29.66,20.0,0.41,0.02
2026-06-01T07:12:00Z,23.08,32.3,0.13,0.12
2026-06-01T07:12:30Z,25.1,68.9,0.47,0.95
2026-06-01T07:13:00Z,29.68,20.0,0.75,0.62
2026-06-01T07:13:30Z,32.88,36.9,0.07,0.4
2026-06-01T07:14:00Z,29.4,43.3,0.03,0.64
2026-06-01T07:14:30Z,23.66,54.9,0.21,0.25
2026-06-01T07:15:00Z,24.99,33.1,0.02,0.04
2026-06-01T07:15:30Z,28.01,47.9,0.3,0.32
2026-06-01T07:16:00Z,29.01,47.6,0.67,0.77
2026-06-01T07:16:30Z,31.26,38.6,0.54,0.61
2026-06-01T07:17:00Z,20.52,27.7,0.16,0.5
2026-06-01T07:17:30Z,25.22,63.0,0.23,0.93
2026-06-01T07:18:00Z,26.84,20.0,0.43,0.05
2026-06-01T07:18:30Z,22.65,38.0,0.19,0.58
2026-06-01T07:19:00Z,31.06,38.6,0.23,0.19
2026-06-01T07:19:30Z,28.85,20.0,0.75,0.1
2026-06-01T07:20:00Z,29.5,58.8,0.52,0.6
2026-06-01T07:20:30Z,34.92,50.1,0.63,0.59
2026-06-01T07:21:00Z,27.35,41.6,0.14,0.28
2026-06-01T07:21:30Z,25.46,38.4,0.72,0.74
2026-06-01T07:22:00Z,25.86,37.4,0.26,0.18
2026-06-01T07:22:30Z,32.42,28.1,0.68,0.28
2026-06-01T07:23:00Z,26.05,24.4,0.4,0.24
2026-06-01T07:23:30Z,28.61,20.0,0.79,0.69
2026-06-01T07:24:00Z,34.97,52.2,0.15,0.33
2026-06-01T07:24:30Z,26.04,73.7,0.67,0.31
2026-06-01T07:25:00Z,31.83,59.9,0.11,0.25
2026-06-01T07:25:30Z,31.62,35.1,0.2,0.64
2026-06-01T07:26:00Z,29.38,64.9,0.32,0.35
2026-06-01T07:26:30Z,19.66,41.6,0.37,0.24
2026-06-01T07:27:00Z,31.48,20.0,0.37,0.47
2026-06-01T07:27:30Z,25.33,58.2,0.47,0.89
2026-06-01T07:28:00Z,27.6,38.5,0.77,0.48
2026-06-01T07:28:30Z,31.96,50.6,0.52,0.05
