timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T06:01:00Z,378271066,2147483648,26.78,40.14,36.1,0.0,52.5,0
2026-06-01T06:01:30Z,415784509,2147483648,26.23,43.52,64.7,0.0,41.5,0
2026-06-01T06:02:00Z,391901394,2147483648,28.04,47.15,79.0,0.0,20.5,0
2026-06-01T06:02:30Z,426875054,2147483648,6.22,34.92,89.7,0.0,41.4,0
2026-06-01T06:03:00Z,430090860,2147483648,21.96,45.05,34.2,0.0,72.8,0
2026-06-01T06:03:30Z,443543588,2147483648,22.77,37.48,62.3,0.0,11.7,0
2026-06-01T06:04:00Z,428369874,2147483648,32.33,48.25,92.0,0.0,69.6,0
2026-06-01T06:04:30Z,454459080,2147483648,30.08,47.61,30.0,0.0,68.1,0
2026-06-01T06:05:00Z,463756052,2147483648,20.88,41.15,51.8,0.0,51.1,0
2026-06-01T06:05:30Z,443313144,2147483648,10.64,40.58,30.0,0.0,86.3,0
2026-06-01T06:06:00Z,396400245,2147483648,25.2,48.8,30.0,0.0,37.7,0
2026-06-01T06:06:30Z,486610318,2147483648,24.89,45.36,65.6,1.72,72.1,0
2026-06-01T06:07:00Z,450317888,2147483648,19.61,49.33,57.0,1.12,43.5,0
2026-06-01T06:07:30Z,459137100,2147483648,15.72,42.97,47.9,2.0,28.2,0
2026-06-01T06:08:00Z,451775989,2147483648,27.99,39.6,44.0,0.0,29.6,0
2026-06-01T06:08:30Z,390429758,2147483648,12.63,34.88,30.0,2.0,54.7,0
2026-06-01T06:09:00Z,469108633,2147483648,22.71,33.32,54.6,0.0,61.7,0
2026-06-01T06:09:30Z,427041912,2147483648,24.49,45.4,30.0,0.0,48.5,0
2026-06-01T06:10:00Z,408568397,2147483648,22.55,45.74,71.3,0.0,48.4,0
2026-06-01T06:10:30Z,498320301,2147483648,19.35,49.5,30.0,0.0,46.3,0
2026-06-01T06:11:00Z,443608110,2147483648,14.71,45.1,66.4,1.18,50.2,0
2026-06-01T06:11:30Z,465918858,2147483648,2.0,45.06,30.0,0.0,30.3,0
2026-06-01T06:12:00Z,488511840,2147483648,15.89,44.33,54.0,0.0,33.2,0
2026-06-01T06:12:30Z,515447207,2147483648,26.39,47.31,41.3,0.0,68.5,0
2026-06-01T06:13:00Z,395784822,2147483648,26.37,43.43,30.0,1.94,26.4,0
2026-06-01T06:13:30Z,434732385,2147483648,35.5,36.1,55.6,0.91,58.7,0
2026-06-01T06:14:00Z,486001779,2147483648,28.04,41.28,30.0,0.0,54.7,0
2026-06-01T06:14:30Z,439809846,2147483648,32.26,45.35,76.9,0.55,74.9,0
2026-06-01T06:15:00Z,349573338,2147483648,28.24,46.52,56.7,0.21,20.2,0
2026-06-01T06:15:30Z,470758301,2147483648,25.2,42.27,40.8,0.0,72.0,0
2026-06-01T06:16:00Z,474737661,2147483648,43.86,52.09,62.5,0.0,34.0,0
2026-06-01T06:16:30Z,495873096,2147483648,15.26,44.72,30.0,0.05,54.0,0
2026-06-01T06:17:00Z,477036455,2147483648,10.68,43.66,62.9,1.44,14.0,0
2026-06-01T06:17:30Z,454412827,2147483648,24.58,41.35,44.4,0.0,29.3,0
2026-06-01T06:18:00Z,478484193,2147483648,35.81,41.0,50.8,0.0,39.7,0
2026-06-01T06:18:30Z,470672554,2147483648,12.2,42.04,92.9,0.0,13.8,0
2026-06-01T06:19:00Z,455000013,2147483648,30.91,38.4,106.3,0.0,64.0,0
2026-06-01T06:19:30Z,482720268,2147483648,13.8,38.65,31.5,0.0,29.3,0
2026-06-01T06:20:00Z,487069625,2147483648,16.34,41.22,54.2,0.96,63.6,0
2026-06-01T06:20:30Z,439617164,2147483648,30.4,39.57,30.0,0.32,65.3,0
2026-06-01T06:21:00Z,512292001,2147483648,32.25,41.49,71.8,0.16,13.6,0
2026-06-01T06:21:30Z,506023651,2147483648,31.0,42.61,57.6,2.0,27.5,0
2026-06-01T06:22:00Z,505263957,2147483648,30.32,39.85,30.0,0.0,85.5,0
2026-06-01T06:22:30Z,381393133,2147483648,28.55,46.64,56.5,0.0,65.2,0
2026-06-01T06:23:00Z,482911101,2147483648,10.52,46.71,84.0,0.0,35.6,0
2026-06-01T06:23:30Z,474967841,2147483648,23.59,44.21,79.8,0.53,59.3,0
2026-06-01T06:24:00Z,444569687,2147483648,25.15,42.2,30.0,0.6,68.4,0
2026-06-01T06:24:30Z,500802126,2147483648,25.11,40.71,60.0,0.0,30.6,0
2026-06-01T06:25:00Z,427752332,2147483648,21.04,35.56,30.0,0.0,43.6,0
2026-06-01T06:25:30Z,524560370,2147483648,25.24,50.6,47.5,1.27,70.8,0
2026-06-01T06:26:00Z,495122769,2147483648,21.54,39.65,53.9,0.0,52.6,0
2026-06-01T06:26:30Z,464016176,2147483648,20.04,44.46,93.9,1.28,51.4,0
2026-06-01T06:27:00Z,532285154,2147483648,24.32,39.87,56.8,1.87,44.9,0
2026-06-01T06:27:30Z,498590059,2147483648,14.23,40.77,43.8,0.0,52.6,0
2026-06-01T06:28:00Z,494297384,2147483648,22.22,41.47,34.2,0.0,1.0,0
2026-06-01T06:28:30Z,436758660,2147483648,15.4,35.8,44.5,0.14,34.6,0
2026-06-01T06:29:00Z,501308915,2147483648,32.53,44.29,30.0,1.72,63.3,0
2026-06-01T06:29:30Z,532429086,2147483648,17.78,49.07,30.0,0.43,74.4,0
2026-06-01T06:30:00Z,521648099,2147483648,23.49,50.89,96.9,0.0,59.7,0
2026-06-01T06:30:30Z,437595653,2147483648,11.75,44.1,30.0,0.0,22.1,0
2026-06-01T06:31:00Z,532292497,2147483648,21.0,42.97,30.0,0.0,44.9,0
2026-06-01T06:31:30Z,539981160,2147483648,29.38,47.82,69.9,0.0,106.1,0
2026-06-01T06:32:00Z,513429296,2147483648,15.72,50.77,30.0,0.0,76.6,0
2026-06-01T06:32:30Z,470135609,2147483648,28.12,35.48,59.0,0.0,46.7,0
2026-06-01T06:33:00Z,430750898,2147483648,25.18,46.81,38.9,0.0,53.1,0
2026-06-01T06:33:30Z,451625195,2147483648,19.39,47.46,67.3,0.57,38.0,0
2026-06-01T06:34:00Z,463187141,2147483648,31.28,40.39,30.0,1.27,36.2,0
2026-06-01T06:34:30Z,493117212,2147483648,29.92,28.01,74.2,0.99,88.6,0
2026-06-01T06:35:00Z,502781141,2147483648,13.16,53.98,35.0,0.0,102.6,0
2026-06-01T06:35:30Z,456955522,2147483648,29.26,41.18,44.8,0.0,39.9,0
2026-06-01T06:36:00Z,425155002,2147483648,24.94,40.11,79.0,0.0,41.2,0
2026-06-01T06:36:30Z,467997418,2147483648,25.17,48.48,30.0,0.0,55.1,0
2026-06-01T06:37:00Z,435362936,2147483648,2.0,33.41,34.7,0.63,34.3,0
2026-06-01T06:37:30Z,528792837,2147483648,2.0,39.09,30.0,2.0,72.8,0
2026-06-01T06:38:00Z,437968438,2147483648,9.23,45.76,59.0,2.0,35.2,0
2026-06-01T06:38:30Z,497814106,2147483648,27.86,49.66,89.2,2.0,44.0,0
2026-06-01T06:39:00Z,509484624,2147483648,29.27,38.44,30.0,0.78,56.8,0
2026-06-01T06:39:30Z,445246979,2147483648,26.39,36.26,35.5,0.0,57.1,0
2026-06-01T06:40:00Z,514663241,2147483648,21.02,44.93,39.5,0.0,52.6,0
2026-06-01T06:40:30Z,473626064,2147483648,7.8,42.46,30.0,1.12,39.2,0
2026-06-01T06:41:00Z,450018509,2147483648,24.7,32.32,30.8,0.0,33.6,0
2026-06-01T06:41:30Z,443904348,2147483648,13.66,46.88,101.3,0.0,28.1,0
2026-06-01T06:42:00Z,480447463,2147483648,27.9,39.96,52.0,0.0,29.1,0
2026-06-01T06:42:30Z,513720774,2147483648,14.92,46.98,98.5,0.0,69.7,0
2026-06-01T06:43:00Z,408088069,2147483648,33.35,49.14,66.9,2.0,40.0,0
2026-06-01T06:43:30Z,495956006,2147483648,17.66,41.89,30.0,0.98,80.5,0
2026-06-01T06:44:00Z,468152473,2147483648,21.42,44.19,44.3,0.0,67.2,0
2026-06-01T06:44:30Z,445960610,2147483648,23.87,40.07,38.0,1.03,9.3,0
2026-06-01T06:45:00Z,468092298,2147483648,13.45,51.58,37.3,0.0,48.8,0
2026-06-01T06:45:30Z,470557515,2147483648,8.25,42.61,31.0,0.0,47.8,0
2026-06-01T06:46:00Z,467978639,2147483648,14.66,44.41,48.3,0.0,51.0,0
2026-06-01T06:46:30Z,497766594,2147483648,20.27,47.24,43.4,0.0,1.0,0
2026-06-01T06:47:00Z,436370490,2147483648,23.91,50.63,30.0,0.0,93.1,0
2026-06-01T06:47:30Z,536904268,2147483648,41.8,48.36,61.8,1.7,72.8,0
2026-06-01T06:48:00Z,497879329,2147483648,22.96,54.27,45.5,1.45,86.0,0
2026-06-01T06:48:30Z,444305125,2147483648,19.55,47.74,49.1,0.0,47.0,0
2026-06-01T06:49:00Z,396299046,2147483648,29.4,43.27,53.1,1.68,58.7,0
2026-06-01T06:49:30Z,462570394,2147483648,13.61,40.06,85.8,2.0,65.3,0
2026-06-01T06:50:00Z,447884050,2147483648,22.91,43.79,62.8,1.21,63.6,0
2026-06-01T06:50:30Z,487476090,2147483648,27.88,48.45,58.4,1.87,44.8,0
2026-06-01T06:51:00Z,485712638,2147483648,11.22,44.73,86.3,0.38,46.3,0
2026-06-01T06:51:30Z,526688569,2147483648,22.31,45.15,83.3,1.82,63.1,0
2026-06-01T06:52:00Z,453461110,2147483648,20.77,41.11,61.4,2.0,54.2,0
2026-06-01T06:52:30Z,484859420,2147483648,21.1,41.55,62.3,2.0,20.6,0
2026-06-01T06:53:00Z,440840349,2147483648,17.54,39.91,60.7,0.0,17.7,0
2026-06-01T06:53:30Z,441473389,2147483648,27.9,44.21,30.0,0.0,32.4,0
2026-06-01T06:54:00Z,507611687,2147483648,15.05,42.95,59.0,1.6,51.3,0
2026-06-01T06:54:30Z,447440316,2147483648,28.04,53.94,30.0,0.0,41.3,0
2026-06-01T06:55:00Z,447285834,2147483648,30.07,36.19,30.0,0.97,100.4,0
2026-06-01T06:55:30Z,437383612,2147483648,20.16,44.83,30.0,0.0,33.5,0
2026-06-01T06:56:00Z,460171479,2147483648,24.2,45.74,33.6,0.0,66.9,0
2026-06-01T06:56:30Z,468457054,2147483648,18.97,45.28,65.7,0.0,44.8,0
2026-06-01T06:57:00Z,441976596,2147483648,32.61,49.08,50.0,0.02,41.1,0
2026-06-01T06:57:30Z,404519591,2147483648,20.48,46.97,30.0,0.0,37.2,0
2026-06-01T06:58:00Z,455702044,2147483648,25.15,44.15,90.7,0.89,85.3,0
2026-06-01T06:58:30Z,413389402,2147483648,21.02,44.46,30.0,0.89,74.3,0
2026-06-01T06:59:00Z,428572566,2147483648,10.53,50.14,30.0,1.92,19.7,0
2026-06-01T06:59:30Z,447506355,2147483648,28.42,38.09,77.6,0.0,72.0,0
2026-06-01T07:00:00Z,447420388,2147483648,26.83,41.72,77.0,1.42,49.5,0
2026-06-01T07:00:30Z,355364604,2147483648,11.92,39.65,30.0,0.0,31.5,0
2026-06-01T07:01:00Z,496126388,2147483648,31.32,54.32,41.0,0.0,93.8,0
2026-06-01T07:01:30Z,462935529,2147483648,29.74,37.94,63.3,1.43,49.3,0
2026-06-01T07:02:00Z,501794540,2147483648,14.14,41.9,51.0,0.61,36.0,0
2026-06-01T07:02:30Z,521067057,2147483648,19.31,41.75,30.0,0.22,48.7,0
2026-06-01T07:03:00Z,397513665,2147483648,20.08,44.37,32.8,0.2,35.8,0
2026-06-01T07:03:30Z,409388125,2147483648,23.07,48.4,83.1,1.77,18.3,0
2026-06-01T07:04:00Z,436664980,2147483648,24.93,48.04,69.4,2.0,19.7,0
2026-06-01T07:04:30Z,459630202,2147483648,14.52,48.17,32.8,0.71,39.7,0
2026-06-01T07:05:00Z,407109309,2147483648,12.97,46.75,85.5,0.0,38.4,0
2026-06-01T07:05:30Z,412681779,2147483648,21.73,48.81,30.0,0.0,43.4,0
2026-06-01T07:06:00Z,460423188,2147483648,17.83,42.53,70.6,0.0,44.5,0
2026-06-01T07:06:30Z,389856807,2147483648,22.44,45.21,58.0,0.6,40.2,0
2026-06-01T07:07:00Z,427368792,2147483648,27.86,52.49,36.9,0.18,47.1,0
2026-06-01T07:07:30Z,456869149,2147483648,40.49,56.43,39.8,0.0,1.0,0
2026-06-01T07:08:00Z,408011799,2147483648,30.13,48.91,86.8,0.0,54.6,0
2026-06-01T07:08:30Z,443468910,2147483648,16.59,37.05,33.9,0.0,65.0,0
2026-06-01T07:09:00Z,410630119,2147483648,24.1,37.02,33.4,0.0,56.9,0
2026-06-01T07:09:30Z,357408462,2147483648,35.77,48.0,40.4,0.0,21.8,0
2026-06-01T07:10:00Z,392975270,2147483648,28.55,48.62,50.7,0.0,33.2,0
2026-06-01T07:10:30Z,403752428,2147483648,30.72,49.15,46.9,1.59,44.2,0
2026-06-01T07:11:00Z,397805320,2147483648,18.86,45.08,38.9,0.0,39.7,0
2026-06-01T07:11:30Z,409360842,2147483648,32.61,43.52,40.2,0.36,44.8,0
2026-06-01T07:12:00Z,421275427,2147483648,25.87,56.77,106.0,0.77,68.3,0
2026-06-01T07:12:30Z,416327571,2147483648,31.15,45.86,54.4,0.0,89.7,0
2026-06-01T07:13:00Z,411301260,2147483648,36.55,46.64,82.5,0.0,91.7,0
2026-06-01T07:13:30Z,388622643,2147483648,18.39,42.78,39.7,0.0,41.8,0
2026-06-01T07:14:00Z,395039336,2147483648,35.5,38.9,39.4,0.0,31.6,0
2026-06-01T07:14:30Z,388565817,2147483648,23.46,41.48,50.4,0.9,73.3,0
2026-06-01T07:15:00Z,379986315,2147483648,23.48,46.66,56.3,0.85,70.9,0
2026-06-01T07:15:30Z,448206394,2147483648,29.41,53.54,66.9,1.2,37.4,0
2026-06-01T07:16:00Z,331824714,2147483648,22.35,40.35,71.4,0.51,32.6,0
2026-06-01T07:16:30Z,406089955,2147483648,30.17,41.87,67.4,0.63,46.0,0
2026-06-01T07:17:00Z,339266602,2147483648,38.17,47.36,74.2,0.77,53.6,0
2026-06-01T07:17:30Z,374904436,2147483648,40.04,49.43,80.8,0.49,52.6,0
2026-06-01T07:18:00Z,423349949,2147483648,30.76,47.79,51.1,0.85,39.5,0
2026-06-01T07:18:30Z,384332779,2147483648,21.34,49.74,62.3,0.97,69.2,0
2026-06-01T07:19:00Z,442855701,2147483648,27.66,45.4,67.7,0.5,39.8,0
2026-06-01T07:19:30Z,359407927,2147483648,17.6,54.28,48.2,2.0,40.9,0
2026-06-01T07:20:00Z,381685641,2147483648,21.2,49.82,59.1,1.88,49.4,0
2026-06-01T07:20:30Z,369125906,2147483648,25.28,44.14,30.0,2.0,37.2,0
2026-06-01T07:21:00Z,391190548,2147483648,21.25,59.2,49.1,0.7,14.9,0
2026-06-01T07:21:30Z,379100366,2147483648,24.9,43.41,82.7,1.03,31.1,0
2026-06-01T07:22:00Z,376217802,2147483648,22.81,45.69,62.1,1.41,34.9,0
2026-06-01T07:22:30Z,392098094,2147483648,22.96,47.67,37.9,0.51,2.6,0
2026-06-01T07:23:00Z,427453199,2147483648,13.17,51.52,55.2,1.55,6.9,0
2026-06-01T07:23:30Z,393388303,2147483648,25.21,50.16,44.8,0.0,34.4,0
2026-06-01T07:24:00Z,389636568,2147483648,29.27,54.9,46.4,1.77,36.2,0
2026-06-01T07:24:30Z,376997530,2147483648,34.01,51.24,43.9,0.0,35.4,0
2026-06-01T07:25:00Z,361983437,2147483648,30.72,48.61,30.0,0.0,57.8,0
2026-06-01T07:25:30Z,335701007,2147483648,22.96,50.95,98.2,0.68,41.8,0
2026-06-01T07:26:00Z,349488671,2147483648,18.21,40.59,57.4,1.73,43.7,0
2026-06-01T07:26:30Z,387289103,2147483648,23.21,41.25,47.5,0.0,9.1,0
2026-06-01T07:27:00Z,318709927,2147483648,22.44,47.76,61.7,1.96,17.7,0
2026-06-01T07:27:30Z,408944099,2147483648,26.38,47.82,36.2,0.0,30.2,0
2026-06-01T07:28:00Z,371091715,2147483648,21.19,51.07,53.2,0.57,37.6,0
2026-06-01T07:28:30Z,352929959,2147483648,22.02,46.58,86.1,0.54,42.3,0
2026-06-01T07:29:00Z,366844571,2147483648,40.33,46.53,56.1,2.0,29.9,0
2026-06-01T07:29:30Z,409349661,2147483648,27.2,52.65,49.8,2.0,62.4,0
2026-06-01T07:30:00Z,399457789,2147483648,21.49,50.57,30.0,1.87,36.5,0
2026-06-01T07:30:30Z,396210088,2147483648,16.66,48.76,41.5,0.6,63.1,0
2026-06-01T07:31:00Z,449531593,2147483648,31.83,49.19,83.2,0.0,45.2,0
2026-06-01T07:31:30Z,470760174,2147483648,4.32,50.07,56.2,0.0,49.4,0
2026-06-01T07:32:00Z,344342571,2147483648,24.85,52.86,57.3,0.0,41.6,0
2026-06-01T07:32:30Z,421408340,2147483648,27.65,51.81,66.1,0.0,33.7,0
2026-06-01T07:33:00Z,364511896,2147483648,25.57,42.62,30.0,2.0,43.2,0
2026-06-01T07:33:30Z,343969487,2147483648,21.33,51.74,49.5,0.35,51.8,0
2026-06-01T07:34:00Z,374945789,2147483648,18.78,41.36,49.2,1.24,39.4,0
2026-06-01T07:34:30Z,430374329,2147483648,33.76,50.21,54.2,0.0,31.8,0
2026-06-01T07:35:00Z,384935578,2147483648,25.66,51.04,30.0,2.0,28.6,0
2026-06-01T07:35:30Z,380306363,2147483648,30.85,44.32,56.2,1.53,56.2,0
2026-06-01T07:36:00Z,447869420,2147483648,11.2,57.67,54.2,1.66,69.8,0
2026-06-01T07:36:30Z,417646477,2147483648,33.36,48.29,81.5,2.0,70.3,0
2026-06-01T07:37:00Z,398301225,2147483648,29.99,49.97,64.0,0.0,70.6,0
2026-06-01T07:37:30Z,466271207,2147483648,32.48,45.99,78.2,0.11,40.1,0
2026-06-01T07:38:00Z,421036983,2147483648,16.07,52.13,89.6,0.07,29.9,0
2026-06-01T07:38:30Z,379699816,2147483648,14.91,52.03,57.4,2.0,35.5,0
2026-06-01T07:39:00Z,368365509,2147483648,2.0,51.48,32.6,2.0,63.4,0
2026-06-01T07:39:30Z,393180620,2147483648,27.77,58.37,81.0,2.0,44.8,0
2026-06-01T07:40:00Z,415323107,2147483648,35.16,56.2,53.0,0.52,32.5,0
2026-06-01T07:40:30Z,443860256,2147483648,30.9,40.97,55.0,0.0,18.8,0
2026-06-01T07:41:00Z,441856759,2147483648,30.1,47.17,98.2,1.23,31.5,0
2026-06-01T07:41:30Z,417534011,2147483648,22.32,46.75,63.5,0.0,58.0,0
2026-06-01T07:42:00Z,373597008,2147483648,28.64,48.98,75.4,0.16,36.1,0
2026-06-01T07:42:30Z,448910930,2147483648,11.97,45.22,30.0,0.0,42.1,0
2026-06-01T07:43:00Z,420761207,2147483648,36.65,48.65,69.3,0.25,56.3,0
2026-06-01T07:43:30Z,380356944,2147483648,26.1,61.9,30.0,1.17,53.5,0
2026-06-01T07:44:00Z,376621968,2147483648,30.81,48.37,30.0,1.32,40.0,0
2026-06-01T07:44:30Z,429199846,2147483648,25.14,53.13,72.5,0.22,64.9,0
2026-06-01T07:45:00Z,434949666,2147483648,21.68,53.55,46.6,1.56,11.3,0
2026-06-01T07:45:30Z,452793535,2147483648,33.51,54.12,75.2,0.0,69.8,0
2026-06-01T07:46:00Z,382628809,2147483648,15.74,54.1,65.4,1.56,31.0,0
2026-06-01T07:46:30Z,494609539,2147483648,16.34,47.4,64.9,0.94,60.6,0
2026-06-01T07:47:00Z,364523441,2147483648,19.52,48.51,58.2,0.0,30.2,0
2026-06-01T07:47:30Z,428688334,2147483648,16.45,47.52,88.1,0.0,40.4,0
2026-06-01T07:48:00Z,478907146,2147483648,23.81,58.56,109.5,2.0,37.4,0
2026-06-01T07:48:30Z,469984444,2147483648,20.15,55.48,43.8,0.97,57.5,0
2026-06-01T07:49:00Z,401149725,2147483648,13.53,47.14,72.8,0.41,42.6,0
2026-06-01T07:49:30Z,458030245,2147483648,23.52,51.0,55.0,0.67,6.1,0
2026-06-01T07:50:00Z,481597091,2147483648,18.93,52.36,69.9,1.2,56.8,0
2026-06-01T07:50:30Z,465908244,2147483648,19.32,51.18,59.5,0.0,37.6,0
2026-06-01T07:51:00Z,406924088,2147483648,26.0,51.2,54.4,0.87,30.6,0
2026-06-01T07:51:30Z,502133383,2147483648,31.01,45.85,39.6,0.9,66.7,0
2026-06-01T07:52:00Z,387613850,2147483648,26.88,53.52,31.9,0.0,32.3,0
2026-06-01T07:52:30Z,448239499,2147483648,28.24,48.43,59.7,0.0,43.6,0
2026-06-01T07:53:00Z,410700241,2147483648,25.79,47.15,30.0,0.0,35.4,0
2026-06-01T07:53:30Z,435078950,2147483648,12.26,55.24,46.8,0.0,64.3,0
2026-06-01T07:54:00Z,440256423,2147483648,30.97,52.04,43.1,1.41,40.7,0
2026-06-01T07:54:30Z,471296959,2147483648,35.23,56.05,68.6,0.0,43.5,0
2026-06-01T07:55:00Z,410940860,2147483648,19.71,44.61,30.0,1.21,50.0,0
2026-06-01T07:55:30Z,465078147,2147483648,14.2,53.48,60.3,0.0,55.9,0
2026-06-01T07:56:00Z,505008205,2147483648,29.19,54.79,37.0,0.0,19.6,0
2026-06-01T07:56:30Z,463946139,2147483648,25.46,51.15,74.6,0.0,28.7,0
2026-06-01T07:57:00Z,482229045,2147483648,27.98,52.21,33.4,0.78,74.0,0
2026-06-01T07:57:30Z,480146545,2147483648,29.93,47.52,61.0,0.0,41.2,0
2026-06-01T07:58:00Z,440591005,2147483648,34.53,49.78,30.0,0.65,43.5,0
2026-06-01T07:58:30Z,455757867,2147483648,49.09,56.31,88.1,0.55,40.4,0
2026-06-01T07:59:00Z,472468562,2147483648,23.92,59.55,30.0,0.0,69.5,0
2026-06-01T07:59:30Z,489556701,2147483648,2.0,54.21,30.0,0.0,56.5,0
2026-06-01T08:00:00Z,546360892,2147483648,22.11,43.13,39.5,0.0,22.8,0
2026-06-01T08:00:30Z,534234067,2147483648,18.38,49.52,30.0,1.02,43.4,0
2026-06-01T08:01:00Z,462127951,2147483648,30.3,44.15,109.9,2.0,61.7,0
2026-06-01T08:01:30Z,465259292,2147483648,31.17,56.14,89.3,0.78,33.6,0
2026-06-01T08:02:00Z,446651880,2147483648,28.12,55.08,30.0,0.0,37.0,0
2026-06-01T08:02:30Z,402723869,2147483648,31.62,53.07,44.3,0.0,64.7,0
2026-06-01T08:03:00Z,532585648,2147483648,31.52,51.57,56.2,1.08,12.6,0
2026-06-01T08:03:30Z,507015873,2147483648,21.14,46.28,61.2,0.0,93.0,0
2026-06-01T08:04:00Z,421414402,2147483648,33.89,46.35,33.1,0.0,60.6,0
2026-06-01T08:04:30Z,492632471,2147483648,17.39,49.92,66.0,0.0,52.7,0
2026-06-01T08:05:00Z,577398192,2147483648,19.29,50.33,42.4,0.0,56.5,0
2026-06-01T08:05:30Z,513347562,2147483648,27.08,42.54,69.5,1.63,64.5,0
2026-06-01T08:06:00Z,515916872,2147483648,27.27,48.31,30.0,0.0,23.0,0
2026-06-01T08:06:30Z,507224201,2147483648,13.14,53.45,49.9,1.52,53.5,0
2026-06-01T08:07:00Z,474820045,2147483648,28.27,43.5,82.9,0.0,34.6,0
2026-06-01T08:07:30Z,462373860,2147483648,28.08,48.66,59.5,0.0,67.3,0
2026-06-01T08:08:00Z,476256650,2147483648,31.45,43.15,46.6,0.2,28.7,0
2026-06-01T08:08:30Z,512745967,2147483648,21.25,42.25,30.0,1.18,65.3,0
2026-06-01T08:09:00Z,500868355,2147483648,33.86,56.41,62.3,0.0,57.5,0
2026-06-01T08:09:30Z,535877825,2147483648,22.36,57.05,40.6,0.0,36.3,0
2026-06-01T08:10:00Z,575321135,2147483648,31.3,41.44,55.9,0.0,49.0,0
2026-06-01T08:10:30Z,535978261,2147483648,35.33,48.5,35.1,0.0,58.7,0
2026-06-01T08:11:00Z,546425496,2147483648,20.18,62.1,37.1,0.0,12.8,0
2026-06-01T08:11:30Z,506023534,2147483648,10.66,47.99,58.0,0.13,48.8,0
2026-06-01T08:12:00Z,474359875,2147483648,32.15,50.39,88.5,0.0,68.6,0
2026-06-01T08:12:30Z,598606813,2147483648,20.11,50.36,78.2,0.0,60.6,0
2026-06-01T08:13:00Z,549316812,2147483648,31.06,50.95,86.6,2.0,54.4,0
2026-06-01T08:13:30Z,567170882,2147483648,19.78,48.22,80.2,0.0,69.2,0
2026-06-01T08:14:00Z,513516660,2147483648,39.55,61.98,56.0,0.0,63.6,0
2026-06-01T08:14:30Z,468256334,2147483648,30.46,60.07,52.7,1.09,56.3,0
2026-06-01T08:15:00Z,576693658,2147483648,38.32,55.74,58.4,0.0,48.1,0
2026-06-01T08:15:30Z,455028237,2147483648,31.85,46.08,95.9,0.0,49.7,0
2026-06-01T08:16:00Z,526915305,2147483648,19.32,46.16,57.8,2.0,58.0,0
2026-06-01T08:16:30Z,515251363,2147483648,33.02,57.97,46.3,0.0,48.6,0
2026-06-01T08:17:00Z,543465064,2147483648,20.51,49.69,30.0,1.34,74.2,0
2026-06-01T08:17:30Z,565692787,2147483648,20.31,56.31,30.0,0.0,40.6,0
2026-06-01T08:18:00Z,567373355,2147483648,31.66,51.29,30.0,0.0,34.4,0
2026-06-01T08:18:30Z,464997618,2147483648,30.39,48.91,39.6,0.0,50.6,0
2026-06-01T08:19:00Z,575854210,2147483648,16.63,51.47,38.0,2.0,61.2,0
2026-06-01T08:19:30Z,474348335,2147483648,22.49,50.35,74.3,0.46,93.4,0
2026-06-01T08:20:00Z,566998051,2147483648,23.04,62.26,43.5,1.27,53.0,0
2026-06-01T08:20:30Z,528590713,2147483648,19.07,45.58,50.7,0.0,81.6,0
2026-06-01T08:21:00Z,504922032,2147483648,31.55,51.92,44.6,0.36,70.3,0
2026-06-01T08:21:30Z,527480622,2147483648,18.4,59.81,46.6,0.0,72.9,0
2026-06-01T08:22:00Z,500409226,2147483648,24.66,52.22,58.7,0.0,49.6,0
2026-06-01T08:22:30Z,547862072,2147483648,27.73,52.86,30.0,0.0,79.0,0
2026-06-01T08:23:00Z,582656662,2147483648,31.09,58.17,102.4,0.0,34.9,0
2026-06-01T08:23:30Z,578600287,2147483648,7.24,56.86,81.8,0.0,21.9,0
2026-06-01T08:24:00Z,552576482,2147483648,29.29,54.47,67.0,0.0,39.6,0
2026-06-01T08:24:30Z,590920090,2147483648,25.25,48.54,75.2,0.0,54.3,0
2026-06-01T08:25:00Z,570557995,2147483648,34.05,54.24,30.0,1.13,60.6,0
2026-06-01T08:25:30Z,630007389,2147483648,16.14,52.6,75.7,2.0,44.8,0
2026-06-01T08:26:00Z,572488517,2147483648,35.51,57.75,80.5,0.0,64.6,0
2026-06-01T08:26:30Z,533572851,2147483648,30.26,60.83,30.0,2.0,34.0,0
2026-06-01T08:27:00Z,545027791,2147483648,19.68,50.65,44.6,0.62,67.4,0
2026-06-01T08:27:30Z,528899875,2147483648,31.93,64.47,78.1,1.22,18.8,0
2026-06-01T08:28:00Z,546036749,2147483648,28.21,64.54,67.2,0.0,63.9,0
2026-06-01T08:28:30Z,551730251,2147483648,17.73,57.91,68.7,0.0,75.3,0
2026-06-01T08:29:00Z,581678230,2147483648,10.41,49.25,30.0,0.0,79.7,0
2026-06-01T08:29:30Z,585436564,2147483648,20.75,55.39,30.0,0.0,107.5,0
2026-06-01T08:30:00Z,559901509,2147483648,29.35,49.64,30.0,1.98,39.9,0
2026-06-01T08:30:30Z,573422453,2147483648,31.78,48.67,54.1,0.0,46.4,0
2026-06-01T08:31:00Z,532344251,2147483648,25.47,57.31,36.7,0.0,43.3,0
2026-06-01T08:31:30Z,539254835,2147483648,20.72,57.55,74.9,0.11,60.9,0
