timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T03:44:00Z,11.04,61.5,0.15,0.49
2026-06-01T03:44:30Z,9.54,111.1,0.09,0.49
2026-06-01T03:45:00Z,11.06,72.0,0.29,0.19
2026-06-01T03:45:30Z,13.84,61.6,0.4,0.36
2026-06-01T03:46:00Z,13.29,60.7,0.35,0.48
2026-06-01T03:46:30Z,11.11,56.3,0.22,0.17
2026-06-01T03:47:00Z,16.84,44.1,0.09,0.18
2026-06-01T03:47:30Z,7.91,107.4,0.07,0.05
2026-06-01T03:48:00Z,9.85,44.0,0.2,0.33
2026-06-01T03:48:30Z,12.65,81.7,0.39,0.32
2026-06-01T03:49:00Z,13.89,75.0,0.13,0.4
2026-06-01T03:49:30Z,10.94,40.0,0.36,0.26
2026-06-01T03:50:00Z,15.63,71.1,0.04,0.39
2026-06-01T03:50:30Z,15.1,76.7,0.08,0.28
2026-06-01T03:51:00Z,10.65,98.2,0.1,0.25
2026-06-01T03:51:30Z,12.71,40.0,0.34,0.34
2026-06-01T03:52:00Z,16.59,75.4,0.18,0.09
2026-06-01T03:52:30Z,10.32,58.9,0.2,0.48
2026-06-01T03:53:00Z,14.79,64.3,0.29,0.12
2026-06-01T03:53:30Z,10.04,40.0,0.07,0.34
2026-06-01T03:54:00Z,13.05,68.8,0.16,0.46
2026-06-01T03:54:30Z,9.4,72.3,0.08,0.07
2026-06-01T03:55:00Z,12.06,40.0,0.38,0.43
2026-06-01T03:55:30Z,13.44,85.3,0.21,0.42
2026-06-01T03:56:00Z,14.35,93.1,0.1,0.49
2026-06-01T03:56:30Z,12.2,48.9,0.19,0.18
2026-06-01T03:57:00Z,15.76,74.4,0.31,0.16
2026-06-01T03:57:30Z,14.32,40.0,0.25,0.3
2026-06-01T03:58:00Z,13.51,89.9,0.19,0.0
2026-06-01T03:58:30Z,15.72,48.8,0.31,0.02
2026-06-01T03:59:00Z,11.54,54.9,0.37,0.18
2026-06-01T03:59:30Z,16.54,59.0,0.03,0.47
2026-06-01T04:00:00Z,16.35,79.3,0.29,0.16
2026-06-01T04:00:30Z,11.74,64.5,0.2,0.45
2026-06-01T04:01:00Z,13.41,77.3,0.35,0.06
2026-06-01T04:01:30Z,9.8,40.0,0.14,0.1
2026-06-01T04:02:00Z,9.12,45.9,0.18,0.1
2026-06-01T04:02:30Z,12.94,50.4,0.35,0.26
2026-06-01T04:03:00Z,14.72,62.5,0.03,0.27
2026-06-01T04:03:30Z,12.85,89.3,0.02,0.31
2026-06-01T04:04:00Z,11.8,53.7,0.31,0.37
2026-06-01T04:04:30Z,14.3,40.9,0.32,0.14
2026-06-01T04:05:00Z,12.82,73.6,0.11,0.47
2026-06-01T04:05:30Z,13.04,40.0,0.18,0.17
2026-06-01T04:06:00Z,12.19,47.5,0.27,0.13
2026-06-01T04:06:30Z,13.08,95.1,0.1,0.08
2026-06-01T04:07:00Z,14.11,58.7,0.0,0.35
2026-06-01T04:07:30Z,10.94,56.5,0.18,0.02
2026-06-01T04:08:00Z,12.14,65.7,0.13,0.28
2026-06-01T04:08:30Z,13.2,60.5,0.04,0.14
2026-06-01T04:09:00Z,12.66,104.3,0.07,0.41
2026-06-01T04:09:30Z,14.15,40.0,0.24,0.25
2026-06-01T04:10:00Z,11.97,41.2,0.23,0.03
2026-06-01T04:10:30Z,9.82,100.5,0.11,0.14
2026-06-01T04:11:00Z,14.09,52.2,0.11,0.37
2026-06-01T04:11:30Z,10.7,82.0,0.03,0.12
2026-06-01T04:12:00Z,11.04,40.0,0.38,0.4
2026-06-01T04:12:30Z,12.21,65.3,0.12,0.43
2026-06-01T04:13:00Z,9.88,40.0,0.3,0.18
2026-06-01T04:13:30Z,14.67,54.6,0.07,0.07
2026-06-01T04:14:00Z,15.3,55.5,0.28,0.49
2026-06-01T04:14:30Z,15.89,40.0,0.07,0.44
2026-06-01T04:15:00Z,14.72,50.7,0.23,0.1
2026-06-01T04:15:30Z,14.21,62.8,0.28,0.35
2026-06-01T04:16:00Z,17.07,40.0,0.35,0.01
2026-06-01T04:16:30Z,15.48,58.2,0.15,0.06
2026-06-01T04:17:00Z,13.27,64.3,0.17,0.29
2026-06-01T04:17:30Z,13.3,82.7,0.28,0.33
2026-06-01T04:18:00Z,12.24,48.6,0.02,0.47
2026-06-01T04:18:30Z,9.08,102.7,0.05,0.3
2026-06-01T04:19:00Z,13.03,83.2,0.34,0.47
2026-06-01T04:19:30Z,14.87,70.1,0.28,0.07
2026-06-01T04:20:00Z,12.26,43.8,0.04,0.24
2026-06-01T04:20:30Z,11.22,77.2,0.34,0.35
2026-06-01T04:21:00Z,12.43,87.8,0.13,0.38
2026-06-01T04:21:30Z,10.67,52.5,0.33,0.46
2026-06-01T04:22:00Z,12.42,77.7,0.34,0.38
2026-06-01T04:22:30Z,15.87,83.7,0.37,0.23
2026-06-01T04:23:00Z,13.45,40.0,0.09,0.24
2026-06-01T04:23:30Z,11.14,75.1,0.08,0.49
2026-06-01T04:24:00Z,10.48,63.3,0.03,0.14
2026-06-01T04:24:30Z,17.2,59.5,0.18,0.17
2026-06-01T04:25:00Z,12.77,88.1,0.37,0.36
2026-06-01T04:25:30Z,13.84,61.1,0.1,0.16
2026-06-01T04:26:00Z,12.62,40.0,0.26,0.24
2026-06-01T04:26:30Z,14.83,63.6,0.28,0.15
2026-06-01T04:27:00Z,9.44,42.7,0.35,0.49
2026-06-01T04:27:30Z,11.81,84.5,0.15,0.05
2026-06-01T04:28:00Z,14.07,69.9,0.26,0.41
2026-06-01T04:28:30Z,13.95,63.9,0.19,0.05
2026-06-01T04:29:00Z,13.72,40.0,0.06,0.18
2026-06-01T04:29:30Z,14.7,74.2,0.13,0.43
2026-06-01T04:30:00Z,13.71,91.7,0.22,0.35
2026-06-01T04:30:30Z,14.64,69.5,0.09,0.41
2026-06-01T04:31:00Z,16.11,40.0,0.28,0.24
2026-06-01T04:31:30Z,12.02,40.0,0.13,0.46
2026-06-01T04:32:00Z,13.64,46.9,0.39,0.07
2026-06-01T04:32:30Z,16.17,40.0,0.29,0.22
2026-06-01T04:33:00Z,11.18,50.5,0.02,0.13
2026-06-01T04:33:30Z,10.53,68.5,0.09,0.36
2026-06-01T04:34:00Z,11.18,55.3,0.08,0.27
2026-06-01T04:34:30Z,10.29,66.9,0.05,0.5
2026-06-01T04:35:00Z,14.59,60.9,0.39,0.02
2026-06-01T04:35:30Z,13.0,76.6,0.34,0.15
2026-06-01T04:36:00Z,14.38,105.0,0.36,0.24
2026-06-01T04:36:30Z,14.98,73.9,0.1,0.15
2026-06-01T04:37:00Z,14.3,58.7,0.04,0.02
2026-06-01T04:37:30Z,11.68,52.5,0.05,0.44
2026-06-01T04:38:00Z,12.32,54.8,0.09,0.19
2026-06-01T04:38:30Z,17.08,40.0,0.08,0.49
2026-06-01T04:39:00Z,16.75,40.0,0.24,0.22
2026-06-01T04:39:30Z,14.03,40.0,0.29,0.0
2026-06-01T04:40:00Z,12.26,60.7,0.33,0.12
2026-06-01T04:40:30Z,15.1,83.2,0.27,0.16
2026-06-01T04:41:00Z,16.23,49.4,0.03,0.01
2026-06-01T04:41:30Z,14.14,96.2,0.23,0.31
2026-06-01T04:42:00Z,9.96,77.6,0.38,0.15
2026-06-01T04:42:30Z,12.34,53.1,0.35,0.19
2026-06-01T04:43:00Z,11.32,61.0,0.37,0.36
2026-06-01T04:43:30Z,14.63,103.7,0.03,0.34
2026-06-01T04:44:00Z,16.32,54.4,0.02,0.34
2026-06-01T04:44:30Z,13.29,40.0,0.36,0.38
2026-06-01T04:45:00Z,16.94,40.0,0.1,0.4
2026-06-01T04:45:30Z,13.73,61.5,0.06,0.02
2026-06-01T04:46:00Z,11.84,47.1,0.03,0.13
2026-06-01T04:46:30Z,18.58,54.8,0.25,0.01
2026-06-01T04:47:00Z,15.98,69.7,0.34,0.46
2026-06-01T04:47:30Z,13.3,64.6,0.39,0.3
2026-06-01T04:48:00Z,19.11,40.0,0.36,0.01
2026-06-01T04:48:30Z,13.47,58.8,0.06,0.06
2026-06-01T04:49:00Z,9.56,51.1,0.04,0.01
2026-06-01T04:49:30Z,13.02,84.0,0.35,0.45
2026-06-01T04:50:00Z,16.21,52.6,0.22,0.11
2026-06-01T04:50:30Z,9.66,52.8,0.04,0.33
2026-06-01T04:51:00Z,13.35,76.3,0.05,0.16
2026-06-01T04:51:30Z,13.71,47.8,0.18,0.13
2026-06-01T04:52:00Z,12.24,41.5,0.21,0.3
2026-06-01T04:52:30Z,12.22,62.2,0.09,0.12
2026-06-01T04:53:00Z,14.73,48.3,0.39,0.06
2026-06-01T04:53:30Z,15.61,40.0,0.07,0.39
2026-06-01T04:54:00Z,13.53,40.0,0.25,0.41
2026-06-01T04:54:30Z,15.6,79.1,0.05,0.11
2026-06-01T04:55:00Z,12.1,47.9,0.09,0.38
2026-06-01T04:55:30Z,13.43,40.0,0.23,0.11
2026-06-01T04:56:00Z,11.38,84.9,0.36,0.01
2026-06-01T04:56:30Z,17.59,67.9,0.38,0.35
2026-06-01T04:57:00Z,11.23,40.0,0.22,0.18
2026-06-01T04:57:30Z,13.62,61.5,0.07,0.29
2026-06-01T04:58:00Z,16.02,51.9,0.08,0.01
2026-06-01T04:58:30Z,13.29,40.0,0.22,0.36
2026-06-01T04:59:00Z,16.98,71.0,0.28,0.11
2026-06-01T04:59:30Z,15.06,77.5,0.33,0.46
2026-06-01T05:00:00Z,14.6,57.5,0.08,0.22
2026-06-01T05:00:30Z,14.92,67.4,0.37,0.02
2026-06-01T05:01:00Z,15.51,50.2,0.16,0.45
2026-06-01T05:01:30Z,15.46,61.9,0.03,0.25
2026-06-01T05:02:00Z,15.0,89.5,0.21,0.18
2026-06-01T05:02:30Z,15.38,51.8,0.04,0.12
2026-06-01T05:03:00Z,17.21,84.2,0.07,0.06
2026-06-01T05:03:30Z,13.65,120.2,0.11,0.3
2026-06-01T05:04:00Z,16.86,48.5,0.21,0.42
2026-06-01T05:04:30Z,12.35,40.0,0.01,0.21
2026-06-01T05:05:00Z,15.12,49.5,0.15,0.33
2026-06-01T05:05:30Z,17.8,47.1,0.18,0.46
2026-06-01T05:06:00Z,16.68,78.4,0.38,0.24
2026-06-01T05:06:30Z,13.63,69.0,0.11,0.12
2026-06-01T05:07:00Z,12.35,78.8,0.36,0.37
2026-06-01T05:07:30Z,13.3,40.0,0.14,0.15
2026-06-01T05:08:00Z,18.7,40.0,0.06,0.24
2026-06-01T05:08:30Z,17.67,46.7,0.06,0.06
2026-06-01T05:09:00Z,15.92,66.8,0.19,0.21
2026-06-01T05:09:30Z,11.71,80.6,0.13,0.16
2026-06-01T05:10:00Z,15.45,64.8,0.03,0.43
2026-06-01T05:10:30Z,15.03,77.1,0.28,0.06
2026-06-01T05:11:00Z,15.23,59.8,0.35,0.01
2026-06-01T05:11:30Z,12.85,40.0,0.37,0.22
2026-06-01T05:12:00Z,15.09,51.2,0.03,0.25
2026-06-01T05:12:30Z,13.73,75.5,0.31,0.44
2026-06-01T05:13:00Z,14.72,76.9,0.01,0.18
2026-06-01T05:13:30Z,16.42,42.7,0.35,0.02
2026-06-01T05:14:00Z,12.21,50.4,0.01,0.07
2026-06-01T05:14:30Z,14.32,57.0,0.11,0.28
2026-06-01T05:15:00Z,13.99,69.0,0.28,0.42
2026-06-01T05:15:30Z,14.42,103.5,0.25,0.17
2026-06-01T05:16:00Z,8.77,77.1,0.1,0.42
2026-06-01T05:16:30Z,13.45,73.0,0.13,0.41
2026-06-01T05:17:00Z,15.93,40.0,0.11,0.16
2026-06-01T05:17:30Z,16.33,57.5,0.23,0.04
2026-06-01T05:18:00Z,19.18,40.0,0.35,0.43
2026-06-01T05:18:30Z,17.93,76.0,0.23,0.42
2026-06-01T05:19:00Z,14.7,54.4,0.12,0.36
2026-06-01T05:19:30Z,13.46,63.5,0.25,0.25
2026-06-01T05:20:00Z,15.79,70.8,0.27,0.28
2026-06-01T05:20:30Z,18.18,87.8,0.23,0.27
2026-06-01T05:21:00Z,15.62,62.7,0.32,0.46
2026-06-01T05:21:30Z,17.32,62.1,0.18,0.33
2026-06-01T05:22:00Z,15.05,102.4,0.39,0.39
2026-06-01T05:22:30Z,16.49,92.0,0.03,0.22
2026-06-01T05:23:00Z,14.59,67.3,0.3,0.23
2026-06-01T05:23:30Z,14.86,48.3,0.03,0.39
2026-06-01T05:24:00Z,16.32,40.0,0.25,0.41
2026-06-01T05:24:30Z,16.46,76.6,0.17,0.42
2026-06-01T05:25:00Z,16.59,51.9,0.35,0.02
2026-06-01T05:25:30Z,12.1,96.0,0.05,0.1
2026-06-01T05:26:00Z,14.04,57.5,0.01,0.22
2026-06-01T05:26:30Z,19.96,46.9,0.32,0.23
2026-06-01T05:27:00Z,18.66,41.5,0.02,0.49
2026-06-01T05:27:30Z,15.13,73.1,0.17,0.1
2026-06-01T05:28:00Z,14.22,40.6,0.09,0.0
2026-06-01T05:28:30Z,17.14,66.8,0.09,0.05
2026-06-01T05:29:00Z,16.91,48.3,0.34,0.01
2026-06-01T05:29:30Z,11.91,54.1,0.23,0.18
2026-06-01T05:30:00Z,19.63,40.0,0.32,0.15
2026-06-01T05:30:30Z,15.51,64.8,0.31,0.07
2026-06-01T05:31:00Z,14.5,44.6,0.12,0.13
2026-06-01T05:31:30Z,16.3,81.5,0.36,0.09
2026-06-01T05:32:00Z,11.1,51.1,0.11,0.01
2026-06-01T05:32:30Z,16.99,40.0,0.33,0.21
2026-06-01T05:33:00Z,19.31,70.8,0.25,0.38
2026-06-01T05:33:30Z,15.34,60.8,0.28,0.49
2026-06-01T05:34:00Z,13.74,56.7,0.37,0.4
2026-06-01T05:34:30Z,14.15,49.0,0.29,0.15
2026-06-01T05:35:00Z,19.61,68.9,0.28,0.05
2026-06-01T05:35:30Z,14.51,45.4,0.23,0.46
2026-06-01T05:36:00Z,13.91,40.0,0.01,0.28
2026-06-01T05:36:30Z,16.65,94.4,0.08,0.4
2026-06-01T05:37:00Z,11.1,58.0,0.16,0.21
2026-06-01T05:37:30Z,17.86,65.3,0.32,0.44
2026-06-01T05:38:00Z,18.56,57.5,0.23,0.49
2026-06-01T05:38:30Z,10.68,53.4,0.07,0.36
2026-06-01T05:39:00Z,16.91,50.2,0.23,0.39
2026-06-01T05:39:30Z,14.25,52.1,0.11,0.13
2026-06-01T05:40:00Z,15.02,40.0,0.2,0.37
2026-06-01T05:40:30Z,16.16,63.1,0.07,0.39
2026-06-01T05:41:00Z,19.17,84.3,0.39,0.47
2026-06-01T05:41:30Z,13.17,63.5,0.35,0.29
2026-06-01T05:42:00Z,17.63,56.0,0.03,0.4
2026-06-01T05:42:30Z,18.98,40.0,0.36,0.22
2026-06-01T05:43:00Z,14.8,40.0,0.06,0.42
2026-06-01T05:43:30Z,18.24,42.2,0.18,0.46
2026-06-01T05:44:00Z,13.11,40.0,0.14,0.05
2026-06-01T05:44:30Z,14.91,90.7,0.36,0.25
2026-06-01T05:45:00Z,16.23,40.0,0.07,0.33
2026-06-01T05:45:30Z,14.4,67.6,0.08,0.16
2026-06-01T05:46:00Z,14.72,40.0,0.03,0.16
2026-06-01T05:46:30Z,15.15,78.7,0.23,0.5
2026-06-01T05:47:00Z,18.28,50.0,0.21,0.21
2026-06-01T05:47:30Z,19.51,100.9,0.37,0.45
2026-06-01T05:48:00Z,17.95,65.5,0.31,0.15
2026-06-01T05:48:30Z,16.65,69.2,0.26,0.01
2026-06-01T05:49:00Z,18.45,67.7,0.13,0.12
2026-06-01T05:49:30Z,16.72,47.7,0.12,0.45
2026-06-01T05:50:00Z,16.17,85.6,0.3,0.17
2026-06-01T05:50:30Z,15.64,40.0,0.33,0.37
2026-06-01T05:51:00Z,15.09,42.7,0.28,0.06
2026-06-01T05:51:30Z,14.72,40.0,0.25,0.44
2026-06-01T05:52:00Z,16.09,40.4,0.34,0.42
2026-06-01T05:52:30Z,15.17,46.7,0.39,0.02
2026-06-01T05:53:00Z,18.27,64.8,0.37,0.08
2026-06-01T05:53:30Z,16.15,61.7,0.08,0.02
2026-06-01T05:54:00Z,17.03,85.9,0.29,0.17
2026-06-01T05:54:30Z,16.7,54.9,0.24,0.2
2026-06-01T05:55:00Z,18.29,40.0,0.05,0.04
2026-06-01T05:55:30Z,15.62,41.7,0.32,0.42
2026-06-01T05:56:00Z,17.75,52.4,0.17,0.21
2026-06-01T05:56:30Z,14.37,44.8,0.09,0.1
2026-06-01T05:57:00Z,19.52,114.3,0.2,0.24
2026-06-01T05:57:30Z,16.05,97.9,0.24,0.37
2026-06-01T05:58:00Z,14.52,62.2,0.29,0.25
2026-06-01T05:58:30Z,13.96,57.8,0.3,0.23
2026-06-01T05:59:00Z,16.41,53.4,0.14,0.4
2026-06-01T05:59:30Z,13.32,91.6,0.03,0.48
2026-06-01T06:00:00Z,16.78,107.4,0.25,0.43
2026-06-01T06:00:30Z,14.09,43.1,0.32,0.43
2026-06-01T06:01:00Z,15.86,42.2,0.33,0.24
2026-06-01T06:01:30Z,17.78,65.7,0.07,0.24
2026-06-01T06:02:00Z,18.55,72.0,0.39,0.41
2026-06-01T06:02:30Z,17.99,40.0,0.24,0.37
2026-06-01T06:03:00Z,16.38,49.6,0.22,0.0
2026-06-01T06:03:30Z,20.45,43.7,0.05,0.32
2026-06-01T06:04:00Z,17.64,75.6,0.05,0.09
2026-06-01T06:04:30Z,15.22,78.3,0.18,0.29
2026-06-01T06:05:00Z,19.09,40.0,0.08,0.14
2026-06-01T06:05:30Z,18.23,63.0,0.28,0.29
2026-06-01T06:06:00Z,17.74,66.8,0.28,0.41
2026-06-01T06:06:30Z,16.7,42.8,0.3,0.25
2026-06-01T06:07:00Z,14.54,52.4,0.39,0.18
2026-06-01T06:07:30Z,16.93,53.9,0.4,0.01
2026-06-01T06:08:00Z,16.46,72.9,0.14,0.32
2026-06-01T06:08:30Z,17.58,40.0,0.15,0.34
2026-06-01T06:09:00Z,15.51,84.7,0.16,0.19
2026-06-01T06:09:30Z,18.04,58.4,0.38,0.33
2026-06-01T06:10:00Z,18.95,53.7,0.26,0.13
2026-06-01T06:10:30Z,13.75,73.5,0.3,0.34
2026-06-01T06:11:00Z,17.43,52.8,0.03,0.46
2026-06-01T06:11:30Z,16.22,40.0,0.09,0.23
2026-06-01T06:12:00Z,16.62,56.7,0.12,0.22
2026-06-01T06:12:30Z,15.55,72.8,0.06,0.25
2026-06-01T06:13:00Z,17.44,83.9,0.27,0.13
2026-06-01T06:13:30Z,18.01,87.2,0.2,0.29
2026-06-01T06:14:00Z,14.14,68.3,0.33,0.18
2026-06-01T06:14:30Z,17.75,40.0,0.25,0.12
2026-06-01T06:15:00Z,16.8,103.0,0.35,0.4
2026-06-01T06:15:30Z,17.75,61.5,0.13,0.08
2026-06-01T06:16:00Z,18.94,49.8,0.38,0.13
2026-06-01T06:16:30Z,17.72,86.8,0.18,0.32
2026-06-01T06:17:00Z,14.52,87.6,0.04,0.09
2026-06-01T06:17:30Z,18.81,40.0,0.16,0.45
2026-06-01T06:18:00Z,15.88,54.4,0.07,0.02
2026-06-01T06:18:30Z,16.94,40.0,0.05,0.46
2026-06-01T06:19:00Z,14.45,41.8,0.06,0.11
2026-06-01T06:19:30Z,15.22,62.9,0.15,0.42
2026-06-01T06:20:00Z,15.66,40.0,0.08,0.12
2026-06-01T06:20:30Z,16.22,66.2,0.3,0.05
2026-06-01T06:21:00Z,17.02,78.7,0.05,0.1
2026-06-01T06:21:30Z,14.96,107.9,0.05,0.43
2026-06-01T06:22:00Z,19.63,42.3,0.01,0.24
2026-06-01T06:22:30Z,16.6,81.9,0.09,0.46
2026-06-01T06:23:00Z,20.98,62.9,0.06,0.37
2026-06-01T06:23:30Z,19.35,61.0,0.28,0.17
2026-06-01T06:24:00Z,15.87,65.5,0.32,0.08
2026-06-01T06:24:30Z,19.15,51.0,0.37,0.31
2026-06-01T06:25:00Z,19.38,93.4,0.08,0.29
2026-06-01T06:25:30Z,17.4,73.3,0.22,0.29
2026-06-01T06:26:00Z,18.11,68.3,0.21,0.04
2026-06-01T06:26:30Z,18.92,40.0,0.26,0.39
2026-06-01T06:27:00Z,16.84,105.2,0.34,0.33
2026-06-01T06:27:30Z,18.05,50.4,0.35,0.08
2026-06-01T06:28:00Z,16.09,44.9,0.26,0.03
2026-06-01T06:28:30Z,19.91,65.1,0.14,0.04
2026-06-01T06:29:00Z,15.22,67.8,0.25,0.22
2026-06-01T06:29:30Z,18.47,81.9,0.19,0.4
2026-06-01T06:30:00Z,14.47,57.3,0.18,0.06
2026-06-01T06:30:30Z,15.15,97.2,0.36,0.05
2026-06-01T06:31:00Z,16.41,78.3,0.21,0.33
2026-06-01T06:31:30Z,16.59,74.6,0.31,0.45
2026-06-01T06:32:00Z,20.04,68.5,0.38,0.05
2026-06-01T06:32:30Z,15.45,89.9,0.11,0.19
2026-06-01T06:33:00Z,18.35,76.6,0.0,0.04
2026-06-01T06:33:30Z,18.42,53.6,0.39,0.44
2026-06-01T06:34:00Z,16.09,43.0,0.32,0.22
2026-06-01T06:34:30Z,19.86,93.8,0.13,0.11
2026-06-01T06:35:00Z,21.05,40.0,0.24,0.01
2026-06-01T06:35:30Z,19.86,70.8,0.04,0.09
2026-06-01T06:36:00Z,13.69,100.6,0.03,0.39
2026-06-01T06:36:30Z,15.35,60.3,0.24,0.3
2026-06-01T06:37:00Z,14.74,79.6,0.23,0.36
2026-06-01T06:37:30Z,18.79,56.3,0.12,0.36
2026-06-01T06:38:00Z,17.92,67.8,0.12,0.23
2026-06-01T06:38:30Z,20.2,70.2,0.1,0.14
2026-06-01T06:39:00Z,15.39,65.9,0.25,0.11
2026-06-01T06:39:30Z,17.67,41.3,0.09,0.35
2026-06-01T06:40:00Z,21.25,58.3,0.07,0.45
2026-06-01T06:40:30Z,16.58,43.4,0.1,0.38
2026-06-01T06:41:00Z,16.62,88.7,0.33,0.47
2026-06-01T06:41:30Z,18.21,47.2,0.11,0.41
2026-06-01T06:42:00Z,14.67,45.4,0.06,0.48
2026-06-01T06:42:30Z,18.83,40.0,0.36,0.29
2026-06-01T06:43:00Z,19.91,46.5,0.05,0.13
2026-06-01T06:43:30Z,21.95,55.0,0.15,0.27
2026-06-01T06:44:00Z,15.48,66.1,0.12,0.07
2026-06-01T06:44:30Z,18.69,74.5,0.01,0.17
2026-06-01T06:45:00Z,14.77,99.8,0.36,0.29
2026-06-01T06:45:30Z,16.73,59.7,0.03,0.01
2026-06-01T06:46:00Z,16.44,47.8,0.24,0.08
2026-06-01T06:46:30Z,19.31,68.9,0.34,0.29
2026-06-01T06:47:00Z,19.61,48.6,0.06,0.27
2026-06-01T06:47:30Z,19.99,65.3,0.19,0.43
2026-06-01T06:48:00Z,15.81,44.9,0.06,0.32
2026-06-01T06:48:30Z,15.99,58.1,0.22,0.41
2026-06-01T06:49:00Z,18.8,90.5,0.14,0.34
2026-06-01T06:49:30Z,21.51,90.0,0.18,0.02
2026-06-01T06:50:00Z,21.04,53.5,0.37,0.45
2026-06-01T06:50:30Z,16.45,78.3,0.06,0.23
2026-06-01T06:51:00Z,17.91,54.7,0.26,0.31
2026-06-01T06:51:30Z,19.69,53.6,0.14,0.16
2026-06-01T06:52:00Z,17.73,51.6,0.19,0.13
2026-06-01T06:52:30Z,20.39,68.4,0.38,0.14
2026-06-01T06:53:00Z,18.64,70.9,0.05,0.1
2026-06-01T06:53:30Z,16.09,40.0,0.06,0.27
2026-06-01T06:54:00Z,17.23,40.0,0.18,0.28
2026-06-01T06:54:30Z,17.97,40.0,0.09,0.29
2026-06-01T06:55:00Z,21.57,40.0,0.27,0.39
2026-06-01T06:55:30Z,16.96,76.8,0.4,0.04
2026-06-01T06:56:00Z,21.23,55.3,0.25,0.41
2026-06-01T06:56:30Z,19.08,64.5,0.4,0.19
2026-06-01T06:57:00Z,19.75,54.3,0.36,0.41
2026-06-01T06:57:30Z,16.97,82.1,0.05,0.16
2026-06-01T06:58:00Z,21.72,62.9,0.38,0.36
2026-06-01T06:58:30Z,17.25,70.8,0.29,0.29
2026-06-01T06:59:00Z,20.19,69.8,0.06,0.03
2026-06-01T06:59:30Z,17.38,40.0,0.32,0.12
2026-06-01T07:00:00Z,19.07,54.0,0.39,0.5
2026-06-01T07:00:30Z,16.96,52.4,0.02,0.31
2026-06-01T07:01:00Z,20.3,100.1,0.29,0.11
2026-06-01T07:01:30Z,20.7,68.5,0.05,0.17
2026-06-01T07:02:00Z,21.44,42.3,0.38,0.0
2026-06-01T07:02:30Z,16.94,40.0,0.37,0.0
2026-06-01T07:03:00Z,22.48,74.1,0.01,0.34
2026-06-01T07:03:30Z,19.94,88.1,0.35,0.15
2026-06-01T07:04:00Z,19.9,47.1,0.24,0.41
2026-06-01T07:04:30Z,16.86,48.2,0.34,0.14
2026-06-01T07:05:00Z,20.32,40.0,0.1,0.41
2026-06-01T07:05:30Z,18.47,78.6,0.36,0.06
2026-06-01T07:06:00Z,15.88,40.0,0.13,0.19
2026-06-01T07:06:30Z,20.6,47.7,0.35,0.28
2026-06-01T07:07:00Z,16.59,40.2,0.04,0.31
2026-06-01T07:07:30Z,18.57,42.0,0.12,0.1
2026-06-01T07:08:00Z,18.65,85.5,0.16,0.16
2026-06-01T07:08:30Z,19.74,40.0,0.39,0.17
2026-06-01T07:09:00Z,14.12,63.6,0.38,0.27
2026-06-01T07:09:30Z,19.39,78.8,0.27,0.3
2026-06-01T07:10:00Z,20.22,58.1,0.22,0.18
2026-06-01T07:10:30Z,19.38,81.3,0.3,0.45
2026-06-01T07:11:00Z,19.06,52.0,0.38,0.33
2026-06-01T07:11:30Z,16.98,43.7,0.1,0.22
2026-06-01T07:12:00Z,14.2,72.3,0.2,0.32
2026-06-01T07:12:30Z,20.03,84.0,0.24,0.35
2026-06-01T07:13:00Z,18.81,44.8,0.15,0.14
2026-06-01T07:13:30Z,23.18,43.0,0.05,0.12
2026-06-01T07:14:00Z,17.02,51.4,0.16,0.05
2026-06-01T07:14:30Z,19.67,94.2,0.34,0.12
2026-06-01T07:15:00Z,18.44,73.3,0.28,0.32
2026-06-01T07:15:30Z,21.56,40.0,0.37,0.46
2026-06-01T07:16:00Z,19.7,64.8,0.19,0.19
2026-06-01T07:16:30Z,14.47,40.0,0.15,0.28
2026-06-01T07:17:00Z,17.3,59.5,0.15,0.05
2026-06-01T07:17:30Z,19.03,40.0,0.04,0.04
2026-06-01T07:18:00Z,20.49,59.9,0.27,0.15
2026-06-01T07:18:30Z,21.0,51.7,0.21,0.06
2026-06-01T07:19:00Z,18.05,66.0,0.05,0.32
2026-06-01T07:19:30Z,21.07,73.1,0.15,0.18
2026-06-01T07:20:00Z,17.78,40.0,0.04,0.01
2026-06-01T07:20:30Z,15.33,55.7,0.3,0.03
2026-06-01T07:21:00Z,17.96,48.4,0.01,0.26
2026-06-01T07:21:30Z,22.03,68.0,0.14,0.38
2026-06-01T07:22:00Z,15.16,79.0,0.31,0.4
2026-06-01T07:22:30Z,19.47,42.4,0.06,0.29
2026-06-01T07:23:00Z,21.34,79.4,0.31,0.11
2026-06-01T07:23:30Z,14.9,64.0,0.07,0.06
2026-06-01T07:24:00Z,19.54,60.2,0.17,0.4
2026-06-01T07:24:30Z,20.13,50.5,0.03,0.06
2026-06-01T07:25:00Z,21.06,54.0,0.09,0.21
2026-06-01T07:25:30Z,20.02,89.1,0.05,0.07
2026-06-01T07:26:00Z,20.17,89.4,0.24,0.22
2026-06-01T07:26:30Z,20.76,69.2,0.29,0.24
2026-06-01T07:27:00Z,17.26,74.9,0.06,0.07
2026-06-01T07:27:30Z,20.65,68.4,0.34,0.42
2026-06-01T07:28:00Z,17.06,50.6,0.1,0.08
2026-06-01T07:28:30Z,20.68,62.4,0.25,0.22
